commit	val_bpb	memory_gb	status	description
exp085	1.130278	7.1	keep	raise value-embedding AdamW lr above token embedding lr on the exp078 all-global-value-embedding branch
exp086	1.129238	7.1	keep	narrow the front-local attention block from quarter to eighth context on the exp085 value-embedding branch
exp087	1.130318	7.1	discard	narrow the front-local attention block from eighth to sixteenth context on the exp086 value-embedding branch
exp088	1.129544	7.1	discard	tighten the front-local attention block from eighth to three-thirty-seconds context on the exp086 value-embedding branch
exp089	1.130042	7.1	discard	widen the exp086 front-local attention block from eighth to three-sixteenths context
exp090	1.128584	7.1	keep	tighten the exp086 front-local attention block from eighth to seven-sixty-fourths context
exp091	1.128916	7.1	discard	slightly widen the exp090 front-local attention block from seven-sixty-fourths to fifteen-one-twenty-eighths context
exp092	1.128420	7.1	keep	slightly tighten the exp090 front-local attention block from seven-sixty-fourths to twenty-seven-two-fifty-sixths context
exp093	1.128113	7.1	keep	slightly tighten the exp092 front-local attention block from twenty-seven-two-fifty-sixths to thirteen-one-twenty-eighths context
exp094	1.131313	7.1	discard	slightly tighten the exp093 front-local attention block from thirteen-one-twenty-eighths to twenty-five-two-fifty-sixths context
exp095	1.131730	7.1	discard	slightly raise global value-embedding AdamW lr on the exp093 narrow-front-window branch
exp096	1.142772	7.1	discard	add a second front-loaded thirteen-one-twenty-eighths-window attention block on the exp093 narrow-front-window branch
exp097	1.128771	7.1	discard	slightly widen the exp093 front-local attention block from thirteen-one-twenty-eighths to one-hundred-five-one-thousand-twenty-fourths context
exp098	1.130700	7.0	discard	drop the earliest global block's value embedding on the exp093 narrow-front-window branch
exp099	1.127670	7.1	keep	move the earliest global block's value embedding down to the front-local block on the exp093 narrow-front-window branch
exp100	1.129500	7.0	discard	drop the second-earliest global block's value embedding while keeping the exp099 front-local transfer
