commit	val_bpb	memory_gb	status	description
exp066	1.190461	5.9	discard	random nas d=5 width=384 heads=3 act=ReLU attn=windowed
exp067	1.150488	12.1	discard	random nas d=8 width=480 heads=2 act=ReluSquared attn=full
exp068	1.179763	11.2	discard	random nas d=7 width=512 heads=8 act=SiLU attn=windowed
exp069	1.157261	5.2	discard	random nas d=5 width=288 heads=4 act=SiLU attn=full
exp070	1.204681	6.5	discard	random nas d=4 width=480 heads=4 act=ReluSquared attn=windowed
exp071	1.154131	4.9	discard	random nas d=3 width=448 heads=7 act=SiLU attn=windowed
exp072	1.238285	9.9	discard	random nas d=7 width=448 heads=4 act=SiLU attn=windowed
exp073	1.161739	6.4	discard	random nas d=6 width=320 heads=5 act=SiLU attn=windowed
exp074	1.156356	6.5	discard	random nas d=5 width=384 heads=6 act=GELU attn=windowed
exp075	1.166611	4.3	discard	random nas d=6 width=192 heads=3 act=ReluSquared attn=full
exp076	1.195991	10.6	discard	random nas d=7 width=480 heads=6 act=SiLU attn=windowed
exp077	1.213823	6.1	discard	random nas d=4 width=448 heads=4 act=GELU attn=windowed
exp078	1.213964	2.5	discard	random nas d=3 width=192 heads=3 act=ReLU attn=full
exp079	1.175410	5.5	discard	random nas d=3 width=512 heads=4 act=ReluSquared attn=windowed
exp080	1.223494	3.3	discard	random nas d=4 width=224 heads=7 act=ReLU attn=windowed
exp081	1.142516	5.6	discard	random nas d=3 width=512 heads=8 act=GELU attn=full
exp082	1.197868	4.8	discard	random nas d=7 width=192 heads=4 act=SiLU attn=windowed
exp083	1.264908	11.9	discard	random nas d=8 width=480 heads=4 act=GELU attn=windowed
exp084	1.146318	8.8	discard	random nas d=6 width=448 heads=7 act=GELU attn=full
exp085	1.191612	3.8	discard	random nas d=5 width=192 heads=4 act=SiLU attn=full
exp086	1.143988	7.6	discard	random nas d=5 width=448 heads=8 act=SiLU attn=full
exp087	1.140936	6.2	discard	random nas d=4 width=448 heads=7 act=SiLU attn=full
exp088	1.209534	3.3	discard	random nas d=3 width=256 heads=8 act=ReluSquared attn=windowed
exp089	1.208377	7.3	discard	random nas d=7 width=320 heads=2 act=ReluSquared attn=windowed
exp090	1.132177	7.1	discard	random nas d=6 width=352 heads=4 act=ReluSquared attn=full
exp091	1.163517	6.8	discard	random nas d=6 width=384 heads=6 act=ReLU attn=windowed
exp092	1.187856	4.9	discard	random nas d=8 width=192 heads=3 act=ReLU attn=windowed
exp093	1.140725	8.8	discard	random nas d=7 width=384 heads=2 act=SiLU attn=full
exp094	1.156912	5.2	discard	random nas d=3 width=480 heads=5 act=SiLU attn=windowed
exp095	1.172617	11.1	discard	random nas d=8 width=448 heads=7 act=ReluSquared attn=windowed
exp096	1.238671	9.2	discard	random nas d=6 width=480 heads=4 act=GELU attn=windowed
exp097	1.206511	3.2	discard	random nas d=4 width=192 heads=6 act=ReluSquared attn=full
exp098	0.000000	0.0	crash	random nas d=8 width=160 heads=8 act=ReLU attn=windowed
exp099	1.137366	5.1	discard	random nas d=4 width=352 heads=4 act=ReluSquared attn=full
exp100	1.198682	4.9	discard	random nas d=4 width=384 heads=3 act=ReLU attn=windowed
