commit	val_bpb	memory_gb	status	description
exp088	1.191987	5.7	discard	random nas d=7 width=224 heads=8 act=ReluSquared attn=full
exp089	1.133063	7.4	discard	random nas d=7 width=320 heads=2 act=SiLU attn=full
exp090	1.149247	5.1	discard	random nas d=4 width=352 heads=2 act=GELU attn=full
exp091	1.202456	3.8	discard	random nas d=5 width=192 heads=4 act=GELU attn=windowed
exp092	1.165374	6.9	discard	random nas d=7 width=288 heads=6 act=GELU attn=full
exp093	1.162790	6.5	discard	random nas d=4 width=480 heads=5 act=SiLU attn=windowed
exp094	1.170214	7.0	discard	random nas d=6 width=352 heads=4 act=SiLU attn=windowed
exp095	1.253420	4.8	discard	random nas d=8 width=160 heads=8 act=ReluSquared attn=full
exp096	1.237248	10.6	discard	random nas d=7 width=480 heads=4 act=ReluSquared attn=windowed
exp097	1.166187	7.4	discard	random nas d=5 width=480 heads=8 act=ReLU attn=full
exp098	1.153574	8.3	discard	random nas d=8 width=352 heads=4 act=ReLU attn=full
exp099	1.151343	6.2	discard	random nas d=8 width=224 heads=2 act=GELU attn=full
exp100	1.164054	5.6	discard	random nas d=7 width=224 heads=4 act=SiLU attn=full
