commit	val_bpb	memory_gb	status	description
exp051	0.590481	6.5	discard	replace exp047 auxiliary value-embedding gate's fixed first-32-channel reader with a learned 32-d bottleneck projection
exp052	0.590922	6.3	discard	share one auxiliary value embedding table across all layers in exp047 residual-scaled 10-layer half-KV full-attention SiLU 3x-MLP stack
exp053	0.590031	6.3	discard	switch exp047 all-layer value-embedding stack to half-window local attention in lower 5 layers and full attention in upper 5 layers
exp054	0.591308	6.3	discard	remove learned gate from exp047 all-layer auxiliary value embeddings and inject them at fixed unit scale
exp055	0.591864	6.4	discard	add per-layer auxiliary key embeddings alongside all-layer value embeddings
exp056	0.590956	6.4	discard	lower auxiliary value-embedding LR below token embedding LR in exp047 all-layer value-embedding stack
exp057	0.589018	6.4	discard	widen exp047 all-layer auxiliary value-embedding gate reader from 32 to 64 hidden channels
exp058	0.590340	6.4	discard	RMS-normalize auxiliary value embeddings before gated injection in exp047 residual-scaled 10-layer half-KV full-attention SiLU 3x-MLP stack
exp059	0.590460	6.6	discard	restore full per-head values while keeping half-KV keys in exp047 all-layer auxiliary value-embedding stack
exp060	0.590414	5.8	discard	shallow exp047 residual-scaled all-layer auxiliary value-embedding stack to 9 layers
exp061	0.589692	6.4	discard	swap exp047 residual-scaled 10-layer half-KV full-attention SiLU 3x-MLP stack to a parameter-matched SwiGLU feed-forward block
exp062	0.589570	6.4	discard	add per-layer strength scalars on exp047 all-layer auxiliary value embeddings
exp063	0.588913	6.3	discard	compress exp047 attention values to one shared head while keeping half-KV keys and all-layer auxiliary value embeddings
exp064	0.590210	6.4	discard	drop auxiliary value embeddings from the final layer of the exp047 residual-scaled 10-layer half-KV full-attention SiLU 3x-MLP stack
exp065	0.582070	6.6	discard	promote exp047 all-layer auxiliary value embeddings from per-head scalar gates to per-channel value gates
exp066	0.581730	6.4	discard	promote exp047 all-layer auxiliary value embeddings from per-head scalar gates to per-16-channel grouped gates
exp067	0.589742	6.4	discard	drop auxiliary value embeddings from the first layer of the exp047 all-layer value-embedding stack
exp068	0.590332	6.4	discard	shift exp047 all-layer auxiliary value-embedding gates from shared KV heads to per-attention-head scalars
exp069	0.000000	0.0	crash	add learnable negative biases to auxiliary value gates so all-layer value embeddings warm in gradually
exp070	0.592166	6.4	discard	revisit exp047 with 8 query heads and 4 KV heads via 32-d head size
exp071	0.589404	6.4	discard	raise auxiliary value-embedding LR above token embedding LR in exp047 residual-scaled 10-layer half-KV full-attention SiLU 3x-MLP stack
exp072	0.589862	6.4	discard	promote exp047 all-layer auxiliary value embeddings from per-KV-head scalar gates to per-32-channel grouped gates
exp073	0.581602	6.4	discard	promote exp047 all-layer auxiliary value embeddings from per-KV-head scalar gates to per-8-channel grouped gates
exp074	0.590219	6.4	discard	reuse exp047 auxiliary token embeddings on keys as well as values
exp075	0.590239	6.6	discard	replace exp047 additive auxiliary value injection with a magnitude-preserving gate that reallocates value mass between attention values and token value embeddings
exp076	0.590187	6.4	discard	optimize auxiliary value-gate reader weights with AdamW instead of Muon in the exp047 all-layer value-embedding stack
exp077	0.596620	5.9	discard	remove per-head RMS normalization from attention queries and keys in the exp047 all-layer auxiliary value-embedding stack
exp078	0.581703	6.5	discard	promote exp047 all-layer auxiliary value embeddings from per-KV-head scalar gates to per-4-channel grouped gates
exp079	0.590585	6.4	discard	add zero-init 8-channel grouped residual modulation on top of exp047 per-KV-head auxiliary value gates
exp080	0.581852	6.5	discard	promote exp047 all-layer auxiliary value embeddings from per-KV-head scalar gates to per-2-channel grouped gates
exp081	0.590190	6.5	discard	augment exp047 per-KV-head auxiliary value gates with a zero-init SiLU residual gate MLP on the same 32-channel reader
exp082	0.594054	6.5	discard	rebalance exp047 into a 9-layer 288-d all-layer value-embedding stack with 6 query heads and 3 KV heads
exp083	0.589493	6.4	discard	replace exp047 all-layer auxiliary value gates with centered tanh gates that keep unit init while increasing local gate sensitivity
exp084	0.590195	6.4	discard	drive exp047 auxiliary value gates from normalized token embeddings x0 instead of each layer hidden state
exp085	0.590486	6.5	discard	split exp047 raw-token x0 skip into separate attention and MLP branch scalars instead of one shared pre-block mix
exp086	0.000000	0.0	crash	add zero-init causal depthwise k=3 local mixing inside the exp047 MLP path
exp087	0.591131	6.3	discard	share one auxiliary value embedding table across all layers while keeping per-layer gates
exp088	0.590516	6.5	discard	factorize exp047 all-layer auxiliary value embeddings into half-width latent tables with per-layer projections back to KV space
exp089	0.589684	6.3	discard	interleave exp047 all-layer value-embedding stack with alternating full and half-window attention layers
exp090	0.595753	7.2	discard	widen exp047 all-layer auxiliary value-embedding stack to 288-d with 6 query heads and 3 KV heads at the same 10-layer depth
exp091	0.592941	6.3	discard	collapse exp047 all-layer auxiliary value-embedding stack to a single shared KV head
exp092	0.000000	0.0	crash	add zero-init causal depthwise k=3 local mixing residual inside the exp047 MLP path
exp093	0.590553	5.8	discard	shallow exp047 all-layer auxiliary value-embedding stack to 9 layers at fixed 256-d width
exp094	0.589847	6.4	discard	replace exp047 SiLU MLP with parameter-matched SwiGLU feedforward blocks
exp095	0.592452	6.4	discard	drive exp047 auxiliary value gates from the pre-norm residual stream instead of the normalized attention input
exp096	0.590005	6.4	discard	zero-init exp047 raw-token x0 skip so all-layer auxiliary value embeddings carry token identity at startup
exp097	0.589426	6.4	discard	add bounded per-head attention temperatures to the exp047 all-layer auxiliary value-embedding stack
exp098	0.591446	6.4	discard	switch exp047 all-layer auxiliary value-embedding stack from SiLU to GELU MLP activation
exp099	0.591579	6.4	discard	switch exp047 all-layer auxiliary value-embedding stack from SiLU to ReluSquared MLP activation
exp100	0.593826	6.3	discard	shift exp047 all-layer auxiliary value-embedding stack to 8 query heads with 2 KV heads at fixed 256-d width
