commit	val_bpb	memory_gb	status	description
exp050	1.132815	8.9	discard	use a bottom-local and upper-global attention pattern in the q-scaled residual-gated and value-gated 8-layer model
exp051	1.130086	8.3	discard	reduce the ReLU-squared feedforward expansion from 5x to 4x in the q-scaled residual-gated and value-gated 8-layer fully global model
exp052	1.130918	9.6	discard	increase the ReLU-squared FFN expansion from 5x to 6x in the q-scaled residual-gated and value-gated 8-layer fully global model
exp053	1.129103	9.0	discard	train per-head query-scale logits with a faster AdamW group in the q-scaled residual-gated and value-gated 8-layer fully global model
exp054	1.130715	9.0	discard	switch the alternating value-embedding gate from 2x-sigmoid to a unit-centered 1+tanh modulation in the q-scaled residual-gated 8-layer fully global model
exp055	1.128694	9.0	discard	bound per-head post-qk-norm query scales with a 2x-sigmoid gate in the residual-gated and value-gated 8-layer fully global model
exp056	1.131879	9.0	discard	replace per-layer scalar x0 skip gates with per-channel input-skip vectors in the q-scaled residual-gated and value-gated 8-layer fully global model
exp057	1.133592	9.0	discard	reduce attention head count from 5 to 4 in the q-scaled residual-gated and value-gated 8-layer fully global 320-dim model
exp058	1.133698	9.0	discard	concentrate value embeddings in the upper half of layers instead of alternating them in the q-scaled residual-gated 8-layer fully global model
exp059	1.129166	9.0	discard	add a learned negative-init per-head bias on the alternating value-embedding gates so lexical injection ramps in more cautiously in the q-scaled residual-gated 8-layer fully global model
exp060	1.127563	10.6	keep	increase model width from 320 to 384 in the q-scaled residual-gated and value-gated 8-layer fully global model
exp061	1.135997	10.3	discard	switch the widened q-scaled residual-gated 8-layer fully global 384-dim model to grouped-query attention with 6 query heads and 3 KV heads
exp062	1.134625	10.9	discard	rebalance the widened q-scaled residual-gated and value-gated fully global model to 7 layers at 448 dims
exp063	1.139087	10.6	discard	increase attention head count from 6 to 8 in the widened q-scaled residual-gated and value-gated 8-layer fully global 384-dim model
exp064	1.136249	10.6	discard	scale Muon matrix learning rate by model width like the AdamW groups in the widened q-scaled residual-gated and value-gated 8-layer fully global model
exp065	1.141258	12.2	discard	increase model width from 384 to 448 in the q-scaled residual-gated and value-gated 8-layer fully global model
exp066	1.135063	11.8	discard	increase depth from 8 to 9 layers in the widened q-scaled residual-gated and value-gated fully global 384-dim model
exp067	1.130514	9.8	discard	reduce the ReLU-squared FFN expansion from 5x to 4x in the widened q-scaled residual-gated and value-gated 8-layer fully global 384-dim model
exp068	1.128417	10.6	discard	widen the token-conditioned value-embedding gate bottleneck from 32 to 48 channels in the widened q-scaled residual-gated and value-gated 8-layer fully global 384-dim model
exp069	1.125815	10.6	keep	RMS-normalize each attention and MLP residual update before applying the learned branch gates in the widened q-scaled residual-gated and value-gated 8-layer fully global model
exp070	1.135912	9.8	discard	switch each transformer block to parallel attention and MLP residual branches from the same normalized input in the widened q-scaled residual-gated and value-gated 8-layer fully global model
exp071	1.134572	10.6	discard	switch the widened q-scaled residual-gated and value-gated 8-layer fully global model from ReLU-squared to GELU MLPs
exp072	1.122652	10.6	keep	reduce attention head count from 6 to 4 in the widened q-scaled residual-gated and value-gated 8-layer fully global model with RMS-normalized branch updates
exp073	1.127038	10.6	discard	reduce attention head count from 4 to 3 in the widened q-scaled residual-gated and value-gated 8-layer fully global model with RMS-normalized branch updates
exp074	1.124368	10.6	discard	front-load x0 input-skip mixing with a depth-decaying initialization in the widened 4-head RMS-normalized branch-gated model
exp075	1.131330	10.2	discard	switch the widened 4-head RMS-normalized branch-gated model to grouped-query attention with 2 KV heads
exp076	1.129952	10.5	discard	reintroduce one bottom sliding-window layer in the widened 4-head RMS-normalized branch-gated model
exp077	1.122257	10.6	keep	widen the token-conditioned value-embedding gate bottleneck from 32 to 48 channels in the widened 4-head RMS-normalized branch-gated model
exp078	1.128039	10.6	discard	let the token-conditioned value-embedding gate read the full hidden state instead of a 48-channel bottleneck in the widened 4-head RMS-normalized branch-gated model
exp079	1.122229	10.6	keep	RMS-normalize the 48-channel token-conditioned value-gate bottleneck input before the gate projection in the widened 4-head RMS-normalized branch-gated model
exp080	1.128298	10.6	discard	RMS-normalize the alternating value embeddings before the token-conditioned gate mixes them into attention values in the widened 4-head RMS-normalized branch-gated model
exp081	1.123245	10.6	discard	widen the RMS-normalized token-conditioned value-gate bottleneck from 48 to 64 channels in the widened 4-head RMS-normalized branch-gated model
exp082	1.124237	10.7	discard	replace the single linear token-conditioned value gate with a tiny two-layer SiLU MLP on the RMS-normalized 48-channel bottleneck
exp083	1.124299	10.6	discard	replace the fixed first-48-channel value-gate readout with a learned RMS-normalized 48-channel linear bottleneck
exp084	1.126651	10.6	discard	swap the RMS-normalized 48-channel token-conditioned value gate from sigmoid to identity-centered tanh in the widened 4-head RMS-normalized branch-gated model
exp085	1.125320	11.2	discard	add a zero-init residual full-state bottleneck on top of the RMS-normalized 48-channel token-conditioned value gate input in the widened 4-head RMS-normalized branch-gated model
exp086	1.123406	10.6	discard	add a learned -0.5 per-head bias to the RMS-normalized 48-channel token-conditioned value gate so lexical injection ramps in more cautiously in the widened 4-head RMS-normalized branch-gated model
exp087	1.138013	10.6	discard	sample the RMS-normalized 48-channel value-gate bottleneck evenly across the hidden state instead of reading the first 48 channels
