commit	val_bpb	memory_gb	status	description
exp083	0.592477	7.3	discard	initialize final block input-skip off on the exp051 full-attention GeGLU value-embed stack
exp084	0.594932	7.4	discard	stronger front-loaded GeGLU FFN taper: 8x lower, 6x middle, 4x upper on the exp051 full-attention value-embed input-skip stack
exp085	0.593364	7.3	discard	inject token-conditioned embeddings into both keys and values on the exp051 full-attention GeGLU input-skip stack
exp086	0.592149	7.3	discard	canonical GeGLU gate ordering in the exp051 full-attention value-embed input-skip stack
exp087	0.000000	0.0	crash	add zero-init depthwise causal conv residual branch to each block on the exp051 full-attention GeGLU value-embed input-skip stack
exp088	0.593137	7.2	discard	mild upper-layer GeGLU taper: keep 6x FFN in lower six blocks and reduce top three blocks to 5x on the exp051 full-attention value-embed input-skip stack
exp089	0.594617	7.3	discard	keep a 10% LR floor during warmdown on the exp051 full-attention GeGLU value-embed input-skip stack
exp090	0.000000	0.0	crash	add identity-init per-head projection on value embeddings before gated attention injection on the exp051 full-attention GeGLU input-skip stack
exp091	0.595160	7.2	discard	swap GeGLU for parameter-matched ReLU-squared MLP on the exp051 full-attention value-embed input-skip stack
exp092	0.585943	7.4	discard	back-loaded GeGLU FFN taper: 5x lower, 6x middle, 7x upper on the exp051 full-attention value-embed input-skip stack
exp093	0.593852	7.9	discard	sandwich RMSNorm on attention and MLP branch outputs in the exp051 full-attention GeGLU value-embed input-skip stack
exp094	0.591225	7.3	discard	RMS-normalize GeGLU hidden activations before the MLP output projection on the exp051 full-attention value-embed input-skip stack
exp095	0.000000	0.0	crash	widen only the top two GeGLU MLP blocks from 6x to 7x on the exp051 full-attention value-embed input-skip stack
exp096	0.593177	7.3	discard	gate value-embedding injection from the fixed token embedding stream instead of the evolving residual state on the exp051 full-attention GeGLU input-skip stack
exp097	0.599577	7.6	discard	RMS-normalize attention values after gated token-conditioned value injection on the exp051 full-attention GeGLU input-skip stack
exp098	0.593759	7.3	discard	swap sigmoid VE gate for centered 1+tanh gating on the exp051 full-attention GeGLU value-embed input-skip stack
exp099	0.593365	7.3	discard	halve value-embedding injection only in the final block on the exp051 full-attention GeGLU input-skip stack
exp100	0.592768	7.3	discard	disable value embeddings only in the first block on the exp051 full-attention GeGLU input-skip stack
