commit	val_bpb	memory_gb	status	description
exp032	4.031931	1.1	discard	random nas d=3 width=128 heads=8 act=GELU attn=windowed
exp033	3.978419	3.8	discard	random nas d=3 width=448 heads=8 act=ReluSquared attn=windowed
exp034	3.994986	2.4	discard	random nas d=5 width=160 heads=8 act=SiLU attn=full
exp035	3.994038	3.7	discard	random nas d=3 width=448 heads=2 act=SiLU attn=windowed
exp036	3.989311	2.5	discard	random nas d=3 width=320 heads=5 act=ReLU attn=full
exp037	3.989017	10.6	discard	random nas d=8 width=480 heads=6 act=GELU attn=windowed
exp038	3.976935	3.9	discard	random nas d=7 width=224 heads=4 act=ReLU attn=windowed
exp039	4.016011	1.4	discard	random nas d=3 width=160 heads=4 act=SiLU attn=full
exp040	3.979272	8.7	discard	random nas d=8 width=384 heads=6 act=GELU attn=full
exp041	3.995890	3.2	discard	random nas d=3 width=416 heads=2 act=ReLU attn=full
exp042	3.979114	4.5	discard	random nas d=5 width=352 heads=4 act=ReLU attn=full
exp043	3.990392	2.3	discard	random nas d=4 width=224 heads=2 act=ReLU attn=full
exp044	3.984750	5.9	discard	random nas d=6 width=352 heads=2 act=GELU attn=windowed
exp045	3.983489	11.0	discard	random nas d=8 width=480 heads=3 act=ReluSquared attn=full
exp046	3.986078	3.4	discard	random nas d=7 width=192 heads=8 act=ReLU attn=full
exp047	3.976223	6.9	discard	random nas d=5 width=480 heads=3 act=ReluSquared attn=full
exp048	3.992311	12.7	discard	random nas d=7 width=416 heads=8 act=SiLU attn=windowed
exp049	3.985188	8.1	discard	random nas d=7 width=448 heads=8 act=ReLU attn=full
exp050	3.993486	4.0	discard	random nas d=3 width=512 heads=2 act=ReLU attn=full
exp051	3.976104	2.7	discard	random nas d=5 width=192 heads=6 act=ReluSquared attn=windowed
exp052	3.976439	8.7	discard	random nas d=8 width=384 heads=4 act=ReluSquared attn=full
exp053	3.982680	7.0	discard	random nas d=7 width=352 heads=2 act=SiLU attn=full
exp054	3.979099	4.9	discard	random nas d=6 width=288 heads=6 act=GELU attn=full
exp055	3.976951	7.6	discard	random nas d=7 width=384 heads=4 act=GELU attn=full
exp056	3.978459	2.8	discard	random nas d=5 width=224 heads=4 act=ReLU attn=windowed
exp057	3.975979	4.2	discard	random nas d=8 width=192 heads=6 act=ReluSquared attn=windowed
exp058	3.976467	5.9	discard	random nas d=8 width=288 heads=3 act=ReLU attn=full
exp059	3.983762	8.2	discard	random nas d=8 width=352 heads=8 act=SiLU attn=full
exp060	3.973817	4.5	discard	random nas d=7 width=224 heads=7 act=ReluSquared attn=full
exp061	3.975731	3.8	discard	random nas d=6 width=224 heads=4 act=SiLU attn=full
exp062	3.992904	4.4	discard	random nas d=4 width=448 heads=2 act=ReLU attn=windowed
exp063	3.976470	6.9	discard	random nas d=5 width=480 heads=5 act=ReluSquared attn=full
exp064	3.971012	4.3	keep	random nas d=8 width=192 heads=4 act=ReluSquared attn=full
exp065	3.978445	6.5	discard	random nas d=8 width=320 heads=2 act=ReLU attn=full
exp066	3.983366	4.8	discard	random nas d=5 width=384 heads=3 act=ReLU attn=windowed
exp067	3.984434	10.9	discard	random nas d=8 width=480 heads=2 act=ReluSquared attn=full
exp068	3.986759	9.9	discard	random nas d=7 width=512 heads=8 act=SiLU attn=windowed
exp069	3.974537	4.1	discard	random nas d=5 width=288 heads=4 act=SiLU attn=full
exp070	3.990761	5.3	discard	random nas d=4 width=480 heads=4 act=ReluSquared attn=windowed
exp071	3.984605	3.8	discard	random nas d=3 width=448 heads=7 act=SiLU attn=windowed
exp072	3.990577	8.7	discard	random nas d=7 width=448 heads=4 act=SiLU attn=windowed
exp073	3.975421	5.3	discard	random nas d=6 width=320 heads=5 act=SiLU attn=windowed
exp074	3.978406	5.4	discard	random nas d=5 width=384 heads=6 act=GELU attn=windowed
exp075	3.972999	3.3	discard	random nas d=6 width=192 heads=3 act=ReluSquared attn=full
exp076	3.986794	9.4	discard	random nas d=7 width=480 heads=6 act=SiLU attn=windowed
exp077	3.989774	5.0	discard	random nas d=4 width=448 heads=4 act=GELU attn=windowed
exp078	4.013911	1.5	discard	random nas d=3 width=192 heads=3 act=ReLU attn=full
exp079	3.984268	4.3	discard	random nas d=3 width=512 heads=4 act=ReluSquared attn=windowed
exp080	3.988240	2.2	discard	random nas d=4 width=224 heads=7 act=ReLU attn=windowed
exp081	3.983380	4.5	discard	random nas d=3 width=512 heads=8 act=GELU attn=full
exp082	3.974765	3.7	discard	random nas d=7 width=192 heads=4 act=SiLU attn=windowed
exp083	3.994180	10.6	discard	random nas d=8 width=480 heads=4 act=GELU attn=windowed
exp084	3.978643	7.7	discard	random nas d=6 width=448 heads=7 act=GELU attn=full
exp085	3.981021	2.7	discard	random nas d=5 width=192 heads=4 act=SiLU attn=full
exp086	3.977738	6.4	discard	random nas d=5 width=448 heads=8 act=SiLU attn=full
exp087	3.980788	5.1	discard	random nas d=4 width=448 heads=7 act=SiLU attn=full
exp088	3.985686	2.2	discard	random nas d=3 width=256 heads=8 act=ReluSquared attn=windowed
exp089	3.984696	6.2	discard	random nas d=7 width=320 heads=2 act=ReluSquared attn=windowed
exp090	3.972468	6.0	discard	random nas d=6 width=352 heads=4 act=ReluSquared attn=full
exp091	3.978721	5.7	discard	random nas d=6 width=384 heads=6 act=ReLU attn=windowed
exp092	3.974719	3.7	discard	random nas d=8 width=192 heads=3 act=ReLU attn=windowed
exp093	3.980992	7.6	discard	random nas d=7 width=384 heads=2 act=SiLU attn=full
exp094	3.985075	4.1	discard	random nas d=3 width=480 heads=5 act=SiLU attn=windowed
exp095	3.984443	9.9	discard	random nas d=8 width=448 heads=7 act=ReluSquared attn=windowed
exp096	3.988275	8.0	discard	random nas d=6 width=480 heads=4 act=GELU attn=windowed
exp097	3.998619	2.2	discard	random nas d=4 width=192 heads=6 act=ReluSquared attn=full
exp098	4.001009	9.4	discard	random nas d=8 width=160 heads=8 act=ReLU attn=windowed
exp099	3.980245	4.0	discard	random nas d=4 width=352 heads=4 act=ReluSquared attn=full
exp100	3.988321	3.8	discard	random nas d=4 width=384 heads=3 act=ReLU attn=windowed
