commit	val_bpb	memory_gb	status	description
exp080	0.581347	5.3	discard	lower Muon momentum ramp target slightly to 0.94 while keeping the exp073 non-Muon beta2 optimum otherwise
exp081	0.581853	5.3	discard	set non-Muon AdamW beta2 to 0.914 while keeping the exp073 configuration otherwise
exp082	0.589621	5.3	discard	slightly raise unembedding AdamW LR to 0.005 while keeping the exp073 configuration otherwise
exp083	0.581517	5.3	discard	slightly lower non-Muon AdamW beta2 from 0.9125 to 0.912 around the exp073 optimum
exp084	0.590301	5.3	discard	raise Muon beta2 to 0.975 while keeping the exp073 non-Muon beta2 optimum otherwise
exp085	0.590229	5.3	discard	slightly lower untied lm_head AdamW LR to 0.0035 while keeping the exp073 non-Muon beta2 optimum otherwise
exp086	0.590221	5.3	discard	slightly lower Muon matrix LR to 0.019 while keeping the exp073 non-Muon beta2 optimum otherwise
exp087	0.581342	5.3	discard	slightly lower x0 AdamW beta2 from 0.95 to 0.945 while keeping the exp073 non-Muon beta2 optimum otherwise
exp088	0.581386	5.3	discard	slightly raise Muon weight decay to 0.014 while keeping the exp073 non-Muon beta2 optimum otherwise
exp089	0.581881	5.3	discard	shorten LR warmdown to 40% while keeping the exp073 AdamW beta2 optimum otherwise
exp090	0.589831	5.3	discard	slightly raise non-Muon AdamW beta2 from 0.9125 to 0.913 around the exp073 optimum
exp091	0.581810	5.3	discard	slightly lower Muon weight decay from 0.0125 to 0.012 while keeping the exp073 non-Muon beta2 optimum otherwise
exp092	0.589696	5.3	discard	raise value-embed AdamW LR to 0.65 while keeping token embedding LR at 0.6 and the exp073 non-Muon beta2 optimum otherwise
exp093	0.589897	5.3	discard	slightly raise Muon weight decay from 0.0125 to 0.013 around the exp073 optimum
exp094	0.581304	5.3	discard	keep 5% LR floor during warmdown while keeping the exp073 non-Muon beta2 optimum otherwise
exp095	0.581256	5.3	discard	lengthen LR warmdown to 60% while keeping the exp073 AdamW beta2 optimum otherwise
exp096	0.581482	5.3	discard	slightly lower shared embedding and value-embed AdamW LR from 0.6 to 0.575 while keeping the exp073 non-Muon beta2 optimum otherwise
exp097	0.581717	5.3	discard	keep 2% LR floor during warmdown while keeping the exp073 non-Muon beta2 optimum otherwise
exp098	0.581254	5.3	discard	slightly lengthen LR warmdown to 55% while keeping the exp073 AdamW beta2 optimum otherwise
exp099	0.581752	5.3	discard	slightly shorten LR warmdown to 45% while keeping the exp073 AdamW beta2 optimum otherwise
exp100	0.590483	5.3	discard	slightly lower non-Muon AdamW beta1 from 0.8 to 0.79 while keeping the exp073 beta2 optimum otherwise
