commit	val_bpb	memory_gb	status	description
exp058	0.588173	5.3	discard	lower scalar lr slightly to 0.45 while keeping 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and final Muon momentum 0.9225
exp059	0.581066	5.3	discard	raise scalar lr slightly to 0.55 while keeping 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and final Muon momentum 0.9225
exp060	0.589191	5.3	discard	raise initial Muon momentum slightly to 0.875 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp061	0.589131	5.3	discard	keep 10pct Muon weight decay floor during training while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, and matrix lr 0.025
exp062	0.588516	2.7	discard	halve smiles batch size to device batch 128 and total batch 32768 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp063	0.588716	5.3	discard	lower initial Muon momentum slightly to 0.825 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp064	0.580445	5.3	discard	raise Muon beta2 slightly to 0.975 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp065	0.580492	5.3	discard	lower Muon beta2 slightly to 0.925 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp066	0.580736	5.3	discard	lengthen Muon momentum ramp moderately to reach final 0.9225 by step 425 while keeping 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp067	0.588543	5.3	discard	raise unembedding lr slightly to 0.005 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp068	0.589920	5.3	discard	lower unembedding lr slightly to 0.0035 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp069	0.580457	5.3	discard	raise embedding lr slightly to 0.65 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp070	0.589143	5.3	discard	lower embedding lr slightly to 0.55 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp071	0.609550	5.3	discard	double effective total batch to 131072 via grad accumulation while keeping device batch 256 and the exp041 lr, weight decay, and momentum schedule
exp072	0.581230	5.3	discard	raise embedding lr slightly to 0.625 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and weight decay 0.025
exp073	0.589392	5.3	discard	raise Muon weight decay very slightly to 0.026 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, and embedding lr 0.6
exp074	0.580484	5.3	discard	raise Muon beta2 slightly to 0.96 while keeping final Muon momentum 0.9225 with 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and embedding lr 0.6
exp075	0.590250	5.3	discard	add 1pct lr warmup on top of the exp041 schedule with 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and final Muon momentum 0.9225
exp076	0.589439	5.3	discard	lower x0 Adam beta1 slightly to 0.95 while keeping the exp041 schedule and embedding lr 0.6
exp077	0.580551	5.3	discard	raise x0 Adam beta1 slightly to 0.97 while keeping the exp041 schedule and embedding lr 0.6
exp078	0.589445	5.3	discard	raise shared Adam beta2 slightly to 0.96 while keeping the exp041 schedule and embedding lr 0.6
exp079	0.583161	5.3	discard	lower shared Adam beta2 slightly to 0.94 while keeping the exp041 schedule and embedding lr 0.6
exp080	0.580527	5.3	discard	shorten warmdown slightly to final 62.5pct while keeping the exp041 optimizer settings and 5pct lr floor
exp081	0.588824	5.3	discard	raise shared Adam beta2 slightly to 0.955 while keeping the exp041 schedule and embedding lr 0.6
exp082	0.588927	5.3	discard	raise x0 Adam beta2 slightly to 0.96 while keeping the exp041 schedule and embedding lr 0.6
exp083	0.580441	5.3	discard	raise Muon beta2 to 0.97 while keeping the exp041 momentum schedule, 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and embedding lr 0.6
exp084	0.580673	5.3	discard	lower x0 Adam beta2 slightly to 0.945 while keeping the exp041 schedule and embedding lr 0.6
exp085	0.589049	5.3	discard	lower Muon NS steps to 4 while keeping the exp041 schedule and embedding lr 0.6
exp086	0.580411	5.3	discard	raise scalar lr slightly to 0.525 while keeping the exp041 optimizer schedule, matrix lr 0.025, weight decay 0.025, embedding lr 0.6, and final Muon momentum 0.9225
exp087	0.589246	5.3	discard	raise Muon NS steps to 6 while keeping the exp041 optimizer schedule, matrix lr 0.025, weight decay 0.025, embedding lr 0.6, and final Muon momentum 0.9225
exp088	0.581000	5.3	discard	lower scalar lr slightly to 0.475 while keeping the exp041 optimizer schedule, matrix lr 0.025, weight decay 0.025, embedding lr 0.6, and final Muon momentum 0.9225
exp089	0.580646	5.3	discard	raise x0 Adam beta1 slightly to 0.965 while keeping the exp041 schedule and embedding lr 0.6
exp090	0.580146	5.3	keep	lower shared Adam beta1 slightly to 0.79 while keeping the exp041 schedule and embedding lr 0.6
exp091	0.589506	5.3	discard	lower shared Adam beta1 slightly further to 0.785 while keeping the exp090 schedule and embedding lr 0.6
exp092	0.588613	5.3	discard	raise shared Adam beta1 slightly to 0.795 while keeping the exp090 schedule and embedding lr 0.6
exp093	0.589430	5.3	discard	lower shared Adam beta2 slightly to 0.945 while keeping the exp090 schedule and embedding lr 0.6
exp094	0.580606	5.3	discard	raise scalar lr slightly to 0.525 while keeping the exp090 schedule and embedding lr 0.6
exp095	0.588617	5.3	discard	raise x0 Adam beta1 slightly to 0.965 while keeping the exp090 shared Adam beta1, 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and embedding lr 0.6
exp096	0.589026	5.3	discard	lower embedding lr slightly to 0.575 while keeping the exp090 shared Adam beta1, 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and scalar lr 0.5
exp097	0.589144	5.3	discard	raise scalar lr slightly to 0.5125 while keeping the exp090 shared Adam beta1, 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and embedding lr 0.6
exp098	0.589196	5.3	discard	raise embedding lr slightly to 0.625 while keeping the exp090 shared Adam beta1, 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and scalar lr 0.5
exp099	0.588732	5.3	discard	lower Muon weight decay slightly to 0.024 while keeping the exp090 shared Adam beta1, 65pct warmdown, 5pct lr floor, matrix lr 0.025, scalar lr 0.5, and embedding lr 0.6
exp100	0.588404	5.3	discard	lower x0 Adam beta1 slightly to 0.955 while keeping the exp090 shared Adam beta1, 65pct warmdown, 5pct lr floor, matrix lr 0.025, weight decay 0.025, and embedding lr 0.6
